track_name,track_id,lyrics,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Everything I Am,0NrtwAmRAdLxua31SzHvXr,"[Produced by Kanye West][Chorus]DamnHere we go againCommon passed on this beat, I made it to a jamNow everything I'm not made me everything I amDamn (Here we go)Here we go againPeople talkin' shit, but when the shit hit the fanEverything I'm not made me everything I am[Verse 1]I'll never be picture-perfect, BeyoncéBe light as Al B or black as ChaunceyRemember him from Blackstreet? He was black as the street wasI'll never be laid back as this beat wasI never could see why people'll reach aFake-ass facade that they couldn't keep upYou see how I creeped up? You see how I played a bigRole in Chicago like Queen Latifah?I'll never rock a mink coat in the wintertime like Killa CamOr rock some mink boots in the summertime like will.i.amLet me know if you feel it, man'Cause everything I'm not made me everything I am",0.631,0.623,8.0,-6.969,1.0,0.265,0.463,1.7e-06,0.151,0.765,80.23,audio_features,0NrtwAmRAdLxua31SzHvXr,spotify:track:0NrtwAmRAdLxua31SzHvXr,https://api.spotify.com/v1/tracks/0NrtwAmRAdLxua31SzHvXr,https://api.spotify.com/v1/audio-analysis/0NrtwAmRAdLxua31SzHvXr,227893.0,4.0
The Glory,0lWjRSzq5chA9fps3pM8Zr,"[Intro: Kanye West & Laura Nyro]In my soulGonna take you to the gloryGoal, in my mind I can't study war, yeah, myI can't study war, yeah, myI can't study war, yeah, myI can't study war, yeah, my[Chorus: Kanye West & Choir]Now where the South Side?I can't study, no, yeah, myI can't study, no, yeah, myNow where the West Side?I can't study, no, yeah, myI can't study, no, yeah, my[Verse 1: Kanye West]Can I talk my shit again? Even if I don't hit again?Dawg, are you fucking kidding?My hat, my shoes, my coat, Louis Vuitton stitchWith Donatella Versace, that's Louis Vuitton, bitchI think Hennessy, I drink, I'm goneOff that Bacardí Limon and Corona, I'm zonin'Class back in session so I upped it a gradeIn two years, Dwayne Wayne became Dwyane WadeAnd hey, please don't start meI'm like Gnarls Barkley meets Charles BarkleyI'm pop the Barkers, I'm hood the ParkersWhile y'all was in limbo, I raised the bar upI touched on everythingMarried to the game, rock a chain 'steada wedding ringY'all bridesmaids catch the garterOn nights when 'Ye romance, cameras flash so muchThat I gotta do that Yayo danceI'm on a world tour with Common, my manAfter each and every show, a couple dykes in the vanIt's easy, the hood love to listen to Jeezy and WeezyAnd, oh, yeah, Yeezy, I did it for the glory",0.423,0.643,6.0,-7.261,1.0,0.287,0.0455,0.0,0.172,0.708,84.336,audio_features,0lWjRSzq5chA9fps3pM8Zr,spotify:track:0lWjRSzq5chA9fps3pM8Zr,https://api.spotify.com/v1/tracks/0lWjRSzq5chA9fps3pM8Zr,https://api.spotify.com/v1/audio-analysis/0lWjRSzq5chA9fps3pM8Zr,212707.0,4.0
Homecoming,4iz9lGMjU1lXS51oPmUmTe,"[Intro: Kanye West]YeahAnd you say Chi city!Chi city! Chi city![Chorus: Chris Martin & Kanye West]I'm comin' home againDo you think about me now and then? (Yeah)Do you think about me now and then?'Cause I'm comin' home again (Ow!)-Min' home again[Verse 1: Kanye West]I met this girl when I was three years oldAnd what I loved most, she had so much soulShe said, ""Excuse me, little homie, I know you don't know me, butMy name is Windy and I like to blow trees,"" andFrom that point, I'd never blow her offNiggas come from out of town, I like to show her offThey like to act tough, she like to tow 'em offAnd make 'em straighten up their hat 'cause she know they softAnd when I grew up, she showed me how to go downtownIn the nighttime, her face lit up, so astoundin'I told her in my heart is where she'll always beShe never messed with entertainers 'cause they always leaveShe said, ""It felt like they walked and drove on me""Knew I was gang affiliated, got on TV and told on meI guess that's why last winter she got so cold on meShe said, ""Ye, keep makin' that, keep makin' that platinum and gold for me""",0.667,0.747,1.0,-7.059,1.0,0.189,0.337,0.0,0.115,0.918,86.917,audio_features,4iz9lGMjU1lXS51oPmUmTe,spotify:track:4iz9lGMjU1lXS51oPmUmTe,https://api.spotify.com/v1/tracks/4iz9lGMjU1lXS51oPmUmTe,https://api.spotify.com/v1/audio-analysis/4iz9lGMjU1lXS51oPmUmTe,203493.0,4.0
Big Brother,2L47m9erkB5KBZcaqWtYen,"[Produced by DJ Toomp][Intro]Stadium status[Chorus]My big brother was B.I.G.'s brotherUsed to be Dame and Biggs' brotherWho was Hip Hop brother, who was No I.D. friendNo I.D. my mentor, now let the story begin[Verse 1]It's the Hard Knock Life Tour, selloutPicture us in the mall, coppin' Iceberg and yell out ""Jigga""Yeah, that's what we'll yell out, yell outYou know the name do I gotta spell out or tell 'boutJ-A-Y, and 'Ye so shyThat he won't even step to his idol to say hiStanding there like a mime and let the chance pass byBack of my mind, ""He could change your lifeWith all these beats I did, at least let him hear itAt least you can brag to ya friends back at the gig""But he got me out my momma cribThen he help me get my momma a crib[Chorus]Big brother was B.I.G.'s brotherUsed to be Dame and Biggs' brotherWho was Hip Hop brother, who was No I.D. friendNo I.D. my mentor, now let the story begin, beginLet the story beginIf you feel the way I feel, why don't you wave your hands?",0.498,0.742,11.0,-6.248,0.0,0.259,0.214,0.0,0.0642,0.302,78.428,audio_features,2L47m9erkB5KBZcaqWtYen,spotify:track:2L47m9erkB5KBZcaqWtYen,https://api.spotify.com/v1/tracks/2L47m9erkB5KBZcaqWtYen,https://api.spotify.com/v1/audio-analysis/2L47m9erkB5KBZcaqWtYen,287560.0,4.0
Good Night,3bhyo2ED5Yd4RLydQBDtD6,"[Refrain: Mos Def]I'm not sure anymore, 'ymoreWho is knocking at my door, doorAll the faces that I knowJa make them so sunny and true[Chorus: Mos Def, Kanye West]I don't wanna say goodbye to youSo I'll just say good night to youMy people, no goodbyes to you (Uh)I'm just gon' say good night[Verse: Kanye West]Good nightRight now, I can see it so vividLike it was just yesterday, like I could relive itMe and my grandparents on a field tripAnd I'm the lil' kid tryna touch the exhibitsBut it'll fade 'fore I get to get a hold of thatMan, I wish I could stop time like a photographEvery joke that they told, I'd know to laughMan (Man), I wouldn't let a moment passWhat do it mean when you dream that you fallin'?What do it mean when you dream that you ballin'?What do it mean when you never dream at all thenAnd you don't really know 'cause you can't recall them?It's sorta fly you get a chance to say ""Hi"" toPeople you never got a chance to say ""Bye"" toMaybe you could pull 'em up outta your dreamsInto real life (Real life), if you try toSo close (So close), but so far (But so far)And so far (And so far), no cigar (No cigar)We can't dwell on the past, all we got is todaySo I'ma live like it's no tomorrow, no goodbyes (Goodbyes...)",0.696,0.526,11.0,-10.504,0.0,0.171,0.177,0.0,0.192,0.703,88.931,audio_features,3bhyo2ED5Yd4RLydQBDtD6,spotify:track:3bhyo2ED5Yd4RLydQBDtD6,https://api.spotify.com/v1/tracks/3bhyo2ED5Yd4RLydQBDtD6,https://api.spotify.com/v1/audio-analysis/3bhyo2ED5Yd4RLydQBDtD6,185973.0,4.0
Wake Up Mr. West,62KeM7jbmYvzT5FycdiQeS,,0.746,0.306,10.0,-9.765,1.0,0.93,0.817,0.0,0.0657,0.704,73.346,audio_features,62KeM7jbmYvzT5FycdiQeS,spotify:track:62KeM7jbmYvzT5FycdiQeS,https://api.spotify.com/v1/tracks/62KeM7jbmYvzT5FycdiQeS,https://api.spotify.com/v1/audio-analysis/62KeM7jbmYvzT5FycdiQeS,41067.0,5.0
Heard 'Em Say,6yIjtVtnOBeC8SwdVHzAuF,,0.744,0.696,7.0,-8.313,0.0,0.162,0.0535,0.0454,0.128,0.563,95.07,audio_features,6yIjtVtnOBeC8SwdVHzAuF,spotify:track:6yIjtVtnOBeC8SwdVHzAuF,https://api.spotify.com/v1/tracks/6yIjtVtnOBeC8SwdVHzAuF,https://api.spotify.com/v1/audio-analysis/6yIjtVtnOBeC8SwdVHzAuF,203733.0,4.0
Touch The Sky,2dxjKgT0li4qBI3QwuN9Ih,"[Chorus: Kanye West]I gotta testifyCome up in the spot lookin' extra fly'Fore the day I die, I'ma touch the skyGotta testifyCome up in the spot lookin' extra fly'Fore the day I die, I'ma touch the sky[Verse 1: Kanye West]Back when they thought pink Polos would hurt the RocBefore Cam got the shit to popThe doors was closedI felt like Bad Boy's street team: I couldn't work the locksNow let's go, take 'em back to the planMe and my momma hopped in that U-Haul vanAny pessimists, I ain't talk to themPlus I ain't have no phone in my apart-a-mentLet's take 'em back to the clubLeast about an hour I stand on lineI just wanted to dance, I went to Jacob an hourAfter I got my advance, I just wanted to shineJay favorite line: ""Dawg, in due time!""Now he look at me, like, ""Damn, dawg! You where I am!""A hip-hop legendI think I died in that accident, ‘cause this must be Heaven",0.552,0.846,9.0,-4.912,1.0,0.342,0.0114,0.0,0.309,0.554,98.56,audio_features,2dxjKgT0li4qBI3QwuN9Ih,spotify:track:2dxjKgT0li4qBI3QwuN9Ih,https://api.spotify.com/v1/tracks/2dxjKgT0li4qBI3QwuN9Ih,https://api.spotify.com/v1/audio-analysis/2dxjKgT0li4qBI3QwuN9Ih,236600.0,1.0
Gold Digger,1PS1QMdUqOal0ai3Gt7sDQ,"[Produced by Kanye West and Jon Brion][Intro: Jamie Foxx and Kanye West]She take my money when I'm in needYeah, she's a triflin' friend indeedOh, she's a gold diggerWay over town that digs on me(Uh)[Chorus: Kanye West & (Jamie Foxx)](She give me money) Now, I ain't sayin' she a gold digger(When I'm in need) But she ain't messin' with no broke niggas(She give me money) Now, I ain't sayin' she a gold digger(When I'm in need) But she ain't messin' with no broke niggas[Refrain: Kanye West & (Jamie Foxx)](I gotta leave) Get down, girl, go 'head, get down(I gotta leave) Get down, girl, go 'head, get down(I gotta leave) Get down, girl, go 'head, get down(I gotta leave) Get down, girl, go 'head[Verse 1: Kanye West]Cutie the bomb, met her at a beauty salonWith a baby Louis Vuitton under her underarmShe said, ""I can tell you rock, I can tell by your charmFar as girls, you got a flockI can tell by your charm and your arm""But I'm lookin' for the one, have you seen her?My psychic told me she'll have a ass like SerenaTrina, Jennifer Lopez, four kidsAnd I gotta take all they bad asses to ShowBiz?Okay, get your kids, but then they got their friendsI pulled up in the Benz, they all got up inWe all went to din' and then I had to payIf you fuckin' with this girl, then you better be paidYou know why? It take too much to touch herFrom what I heard she got a baby by BustaMy best friend said she used to fuck with UsherI don't care what none of y'all say, I still love her",0.629,0.696,1.0,-5.572,0.0,0.348,0.0195,0.0,0.0554,0.623,93.034,audio_features,1PS1QMdUqOal0ai3Gt7sDQ,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,207627.0,4.0
Skit #1,164al00XRSLWG6h4hc12bD,,0.825,0.307,10.0,-12.543,1.0,0.911,0.467,0.0,0.146,0.748,53.629,audio_features,164al00XRSLWG6h4hc12bD,spotify:track:164al00XRSLWG6h4hc12bD,https://api.spotify.com/v1/tracks/164al00XRSLWG6h4hc12bD,https://api.spotify.com/v1/audio-analysis/164al00XRSLWG6h4hc12bD,33573.0,3.0
Drive Slow,6vB49BJ70zBpDrrAPwdaB8,"[Intro: Kanye West]Boom, b-boom, b-boom-boom[Chorus: Kanye West]Drive slow, homieDrive slow, homieYou never know, homie, might meet some hoes, homieYou need to pump your brakes and drive slow, homie[Verse 1: Kanye West]My homie Mali used to stay at 79th and MayOne of my best friends from back in the dayDown the street from Calumet, a school full of StonesHe nicknamed me ""K-Rock"" so they'd leave me aloneBulls jacket with his hat broke way offAnd walked around the mall with his radio face offPlus he had the spinner from his Daytons in his handKeys in his hand, reason again to let you know he's the manBack when we rocked Ellesses, he had dreams of CapricesDrove by the teachers, even more by policesHow'd he get the cash? The day his father passed awayLeft him with a lil' something, sixteen, he was stuntin'Al B. Sure! nigga with the hair all wavyHit Lake Shore, girls go all crazyHit the freeway, go at least 'bout eightyBoned so much that summer, even had him a babySee back— back then— then, if you had a carYou was the Chi-Town version of BabyAnd I was just a virgin, a babyOne of the reasons I looked up to him crazyI used to love to play my demo tape when the system yankedFelt like I was almost signed when the shit got crankedWe'd take a Saturday and just circle the mallThey had them Lincolns and auroras, we was hurtin’ 'em allWith the girls, a lot of flirting involved, but, dawgFuck all that flirting, I'm tryna get in some drawersSo put me on with these hoes, homieHe told me, ""Don't rush to get grown, drive slow, homie""",0.593,0.593,11.0,-8.216,1.0,0.289,0.0306,9.94e-06,0.229,0.488,81.291,audio_features,6vB49BJ70zBpDrrAPwdaB8,spotify:track:6vB49BJ70zBpDrrAPwdaB8,https://api.spotify.com/v1/tracks/6vB49BJ70zBpDrrAPwdaB8,https://api.spotify.com/v1/audio-analysis/6vB49BJ70zBpDrrAPwdaB8,272227.0,1.0
My Way Home,0TzIHqhAbvYR6qJKrMMFlk,"[Produced by Kanye West][Intro: Common & Gil Scott-Heron]YeahI'm on my way home[Verse: Common]They say home is where the hate is, my dome is where fate isI stroll where souls get lost like VegasSeen through the eyes of rebel glassesPray to God that my arms reach the massesThe young smoke grass in grassless junglesRubber band together in cashless bundlesWe wear strugglin' chains, divided only hustle remainsMakin' sense of it, we hustle for changeRevolution ain't a game, it's another name for life fightin'Someone to stay in they corner like Mike TysonHypes fightin' for hits to heighten they hellDon't he know he could only get as high as he fell?Show money becomes bail, relationships become jailChildren are unheldI wish love was for sale, ""Behold the Pale - Horse""Got me trapped like R. Kel', I bail and it—[Outro: Gil Scott-Heron]Might not be such a bad idea if I never, never went home againI'm on my way homeI left three days ago, but no one seems to know I'm goneHome is where the hatred is; home is filled with pain and itMight not be such a bad idea if I neverNever went home again",0.593,0.596,8.0,-10.488,1.0,0.0408,0.33,0.0,0.0976,0.776,86.965,audio_features,0TzIHqhAbvYR6qJKrMMFlk,spotify:track:0TzIHqhAbvYR6qJKrMMFlk,https://api.spotify.com/v1/tracks/0TzIHqhAbvYR6qJKrMMFlk,https://api.spotify.com/v1/audio-analysis/0TzIHqhAbvYR6qJKrMMFlk,103373.0,4.0
Crack Music,4fRTe59xEeNHT4uyAGsV27,"[Produced by Kanye West & Jon Brion][Chorus: Kanye West, The Game, & Choir]That's that crack music, niggaThat real Black music, niggaLa la la la la la la laLa la la, la la laThat's that crack music, niggaThat real Black music, niggaLa la la la la la la laLa la la, la la la[Verse 1: Kanye West]How we stop the Black Panthers?Ronald Reagan cooked up an answerYou hear that? What Gil Scott was hearin'When our heroes or heroines got hooked on heroinCrack raised the murder rate in D.C. and MarylandWe invested in that, it's like we got Merrill lynchedAnd we been hangin' from the same tree ever sinceSometimes, I feel the music is the only medicineSo we, cook it, cut it, measure it, bag itSell it, the fiends cop it, nowadays, they can't tell ifThat's that good shit, we ain't sure, manPut the CD on your tongue—yeah, that's pure, man",0.726,0.712,11.0,-6.288,0.0,0.209,0.00975,0.000477,0.345,0.554,168.121,audio_features,4fRTe59xEeNHT4uyAGsV27,spotify:track:4fRTe59xEeNHT4uyAGsV27,https://api.spotify.com/v1/tracks/4fRTe59xEeNHT4uyAGsV27,https://api.spotify.com/v1/audio-analysis/4fRTe59xEeNHT4uyAGsV27,270867.0,5.0
Roses,2DHNCWZYmVr1Lv08q5b0kB,"[Produced by Kanye West and Jon Brion][Verse 1: Kanye West]I know it's past visiting hoursBut can I please give her these flowers?The doctor don't wanna take proceduresHe claim her heart can't take the anesthesiaIt'll send her body into a seizureThat lil' thing by the hospital bed, it'll stop beepin'Hey, chick, I'm at a loss for wordsWhat do you say at this time? Remember when I was nine?Tell her everything gon' be fine, but I be lyin'Her family cryin', they want her to live, and she tryin'I'm arguin', like, ""What kind of doctor can we fly in?""You know the best medicine go to people that's paidIf Magic Johnson got a cure for AIDSAnd all the broke motherfuckers passed awayYou telling me if my grandma's in the NBARight now, she'd be okay?But since she was just a secretaryWorking for the church for 35 yearsThings 'sposed to stop right here?My grandfather tryin' to pull it together, he strongThat's where I get my confidence fromI asked the nurse, ""Did you do the research?""She asked me, ""Can you sign some t-shirts?""""Bitch, is you smokin' reefer?You don't see that we hurt?"" But still–",0.723,0.465,3.0,-6.454,0.0,0.0952,0.259,2.7e-05,0.108,0.513,97.702,audio_features,2DHNCWZYmVr1Lv08q5b0kB,spotify:track:2DHNCWZYmVr1Lv08q5b0kB,https://api.spotify.com/v1/tracks/2DHNCWZYmVr1Lv08q5b0kB,https://api.spotify.com/v1/audio-analysis/2DHNCWZYmVr1Lv08q5b0kB,245867.0,4.0
Bring Me Down,25K9cWrxNv991UYiOzBJqR,"[Produced by Kanye West and Jon Brion][Chorus: Brandy]I always knew that one dayThey'd try to bring me downWay down, way downOne day, they'd try to bring me downAlways knew that one dayThey'd try to bring me downWay downThey'd try to bring me down[Verse: Kanye West]We goin' to Mass today, we have to prayBesides what the pastor say?I have to say, since Pac passed awayMost you rappers don't even deserve a track from meYou see, if you ever wanted to ever be anythingThere'd always be somebody that'll shoot down any dreamThere'll always be haters, that's the way it isHater niggas marry hater bitches and have hater kidsBut they gon' have to take my life 'fore they take my drive'Cause when I was barely livin', that's what kept me aliveJust the thought that maybe it could be better than what we at at this timeMake it out of this grind, 'fore I'm out of my mindAnd get some leeway on the ""He say, she say""Your girl don't like me, how long has she been gay?Spanish girls say, ""Yo, no hablo inglés""And everybody want to run to me for their sing-leIt's funny how these wack niggas need my helpWasn't around when I couldn't feed myselfDawg, if I was you, I wouldn't feel myselfDawg, if I was you, I'd kill myselfMade a mil' myself and I'm still myselfAnd I'ma look in the mirror if I need some helpNow I'll speak from the heart, y'all all frontin'Everybody feel a way about K but at least y'all feel something",0.385,0.691,6.0,-6.919,0.0,0.0924,0.00592,0.0,0.595,0.352,111.278,audio_features,25K9cWrxNv991UYiOzBJqR,spotify:track:25K9cWrxNv991UYiOzBJqR,https://api.spotify.com/v1/tracks/25K9cWrxNv991UYiOzBJqR,https://api.spotify.com/v1/audio-analysis/25K9cWrxNv991UYiOzBJqR,198973.0,5.0
Addiction,5VzeI5JM2y9t21JwrWAnkH,"[Intro: Etta James]You make me smile with my heart, oh[Chorus: Kanye West & Etta James]Why everything that's supposed to be bad make me feel so good?Everything they told me not to is exactly what I wouldMan, I tried to stop, man, I tried the best I couldBut you make me smile[Verse 1: Kanye West & Etta James]What's your addiction? Is it money? Is it girls? Is it weed?I've been afflicted by not one, not two, but all threeShe's got the same thing, about me, but more, about usShe's coming over, so I guess, that means, I'm her drugs(You make me smile)Just let me peek now, I mean, damn, I'm so curiousShe's got a lover, so the lies, and the lust, is a rushTime's of the essence, I need you to be spontaneousRoll up the doja, Henny and Co-Co-Coca-Cola(You make me smile with my heart, ohh)Then I'm co-coming over 'cause it's ne-never over[Chorus: Kanye West & Etta James]Why everything that's supposed to be bad make me feel so good?Everything they told me not to is exactly what I wouldMan, I tried to stop, man, I tried the best I couldBut you make me smile",0.504,0.756,1.0,-8.318,0.0,0.185,0.184,0.0,0.252,0.55,115.264,audio_features,5VzeI5JM2y9t21JwrWAnkH,spotify:track:5VzeI5JM2y9t21JwrWAnkH,https://api.spotify.com/v1/tracks/5VzeI5JM2y9t21JwrWAnkH,https://api.spotify.com/v1/audio-analysis/5VzeI5JM2y9t21JwrWAnkH,267067.0,4.0
Skit #2,466XcSgGAiQxcDrcV0yoMP,,0.731,0.412,11.0,-11.59,0.0,0.946,0.253,0.0,0.164,0.95,66.512,audio_features,466XcSgGAiQxcDrcV0yoMP,spotify:track:466XcSgGAiQxcDrcV0yoMP,https://api.spotify.com/v1/tracks/466XcSgGAiQxcDrcV0yoMP,https://api.spotify.com/v1/audio-analysis/466XcSgGAiQxcDrcV0yoMP,31360.0,4.0
Diamonds From Sierra Leone - Remix,34KUIBsIUiPV7oCIzSdDAU,,0.672,0.814,7.0,-3.768,1.0,0.27,0.258,0.0,0.164,0.379,97.043,audio_features,34KUIBsIUiPV7oCIzSdDAU,spotify:track:34KUIBsIUiPV7oCIzSdDAU,https://api.spotify.com/v1/tracks/34KUIBsIUiPV7oCIzSdDAU,https://api.spotify.com/v1/audio-analysis/34KUIBsIUiPV7oCIzSdDAU,233400.0,4.0
We Major,46fk9wjYcPm0sgym2b7EEE,"[Produced by Jon Brion, Kanye West & Warryn Campbell][Chorus: Really Doe]You motherfuckers better do your job and roll upAnd watch how we roll up, andI can't control it, can't hold it, it's so nutsI take a sip of that 'gnac, I wanna fuckI take a hit of that chronic, it got me stuckBut really, what's amazing is how I keep blazingTowel under the door, we smoke until the day's endPuff-puff, then pass, don't fuck up rotationHpnotiq for Henny? Now, nigga, that's a chaserTurn nothing to something, now, pimping, that's a saviorBest things are green, now, pimpin', get your paperHigh off the ground, from stair to skyscraperCool out, thinking we local, c'mon, homie, we major[Post-Chorus: Kanye West]We major? C'mon, homie, we majorWe major? C'mon, homie, we majorWe major! C'mon, homie, we majorWe major! C'mon[Verse 1: Kanye West]Feeling better than some head on a Sunday afternoonBetter than a chick that say ""Yes"" too soonUntil you have a daughter; that's what I call karmaAnd you pray to God she don't grow breasts too soonProjects tore up, gang signs is thrown upNiggas hats broke off, that's how we grow upWhy else you think shorties write rhymes? Just to blow up?Get they first car and then, IRS show upHe ain't never had shit, but he had that nineNigga come through flicking and he had that shinePut two and two together and a little bad weatherGon' be your whole family on that funeral lineAsked the reverend, ""Was the strip clubs cool?If my tips helped send a pretty girl through school?""That's all I want, like winos want they good whiskeyI ain't in the Klan, but I brought my hood with me",0.234,0.88,11.0,-3.66,0.0,0.123,0.0107,0.0,0.045,0.216,85.641,audio_features,46fk9wjYcPm0sgym2b7EEE,spotify:track:46fk9wjYcPm0sgym2b7EEE,https://api.spotify.com/v1/tracks/46fk9wjYcPm0sgym2b7EEE,https://api.spotify.com/v1/audio-analysis/46fk9wjYcPm0sgym2b7EEE,448000.0,4.0
Skit #3,2Xn5DIyAba7Fgyky3gU3rA,,0.64,0.451,7.0,-11.984,1.0,0.956,0.599,0.0,0.467,0.6,166.546,audio_features,2Xn5DIyAba7Fgyky3gU3rA,spotify:track:2Xn5DIyAba7Fgyky3gU3rA,https://api.spotify.com/v1/tracks/2Xn5DIyAba7Fgyky3gU3rA,https://api.spotify.com/v1/audio-analysis/2Xn5DIyAba7Fgyky3gU3rA,24133.0,3.0
Hey Mama,46OFHBw45fNi7QNjSetITR,"[Chorus](Hey, Mama, ah, ow)I wanna scream so loud for you, 'cause I'm so proud of you, and uhLet me tell you what I'm about to do(Hey, Mama)I know I act a fool, but I promise you, I'm goin' back to school, andI appreciate what you allowed for me, and II just want you to be proud of me(Hey, Mama)[Verse 1]I wanna tell the whole world about a friend of mineThis little light of mine, I'm finna let it shineI'm finna take y'all back to them better timesI'm finna talk about my mama if y'all don't mindI was three years old when you and I moved to the Chi'Late December, harsh winter gave me a coldYou fixed me up something that was good for my soulFamous homemade chicken soup, can I have another bowl?You work late nights just to keep on the lightsMommy got me training wheels so I could keep on my bikeAnd you would give anything in this worldMichael Jackson leather and a glove, but didn't give me a curlAnd you never put no man over meAnd I love you for that, mommy, can't you see?Seven years old, caught you with tears in your eyes'Cause a nigga cheatin', telling you lies, then I started to cryAs we knelt on the kitchen floorI said, ""Mommy, I'ma love you 'til you don't hurt no moreAnd when I'm older, you ain't gotta work no moreAnd I'ma get you that mansion that we couldn't afford""See, you're unbreakable, unmistakableHighly capable lady that's makin' lootA livin' legend too, just look at what Heaven doSent us an angel, and I thank you, Mama",0.583,0.754,7.0,-6.993,1.0,0.223,0.0593,0.0,0.113,0.347,95.784,audio_features,46OFHBw45fNi7QNjSetITR,spotify:track:46OFHBw45fNi7QNjSetITR,https://api.spotify.com/v1/tracks/46OFHBw45fNi7QNjSetITR,https://api.spotify.com/v1/audio-analysis/46OFHBw45fNi7QNjSetITR,305067.0,4.0
Celebration,7jAxGkXU58FwNMjqoMahn7,"[Chorus]Yeah, you know what this isIt's a celebration, bitchesGrab a drink, grab a glassAfter that, I grab yo' ass[Verse 1]Why you actin' all shy and all?Why is y'all lyin' for?""I never did this before..."" Stop thatWhat, you want some Patron? I got thatI mean, I promise y'all, you fine and allAnd your girlfriend, she kinda rawBut she not like youNo, she not like youRight now, I need you to mute all the monologueAll that talking is gon' give me a TylenolYou put a nigga to sleep, I'm tired of y'allRight now, The Louis Vuitton Don is signing off[Pre-Chorus]But, I just thought you should knowWe hit the liquor storeGot some Cris' and some Mo'And we about to let it flow, oh, ohHad some problems beforeBut see, we let 'em goGot an ounce of that 'droAnd we about to let it blow, oh, oh",0.295,0.776,10.0,-4.199,1.0,0.213,0.0164,1.41e-06,0.118,0.35,79.992,audio_features,7jAxGkXU58FwNMjqoMahn7,spotify:track:7jAxGkXU58FwNMjqoMahn7,https://api.spotify.com/v1/tracks/7jAxGkXU58FwNMjqoMahn7,https://api.spotify.com/v1/audio-analysis/7jAxGkXU58FwNMjqoMahn7,198440.0,4.0
Skit #4,3zXhvJaLpxefYIxBE0cnB0,,0.722,0.258,10.0,-19.633,0.0,0.873,0.0411,0.0,0.148,0.141,118.732,audio_features,3zXhvJaLpxefYIxBE0cnB0,spotify:track:3zXhvJaLpxefYIxBE0cnB0,https://api.spotify.com/v1/tracks/3zXhvJaLpxefYIxBE0cnB0,https://api.spotify.com/v1/audio-analysis/3zXhvJaLpxefYIxBE0cnB0,78667.0,3.0
Gone,5RjbFGeWVsCpw8EcE8OrvZ,"[Produced by Kanye West][Intro: Otis Redding and Kanye West]Wished I had told ooh was (the) only one (uh oh)But it's too lateIt's too lateHe's gone[Verse 1: Kanye West]You sweat her, and I ain't talkin 'bout a CoogiYou a big L, and I ain't talkin 'bout Cool JSee me at the airport, at least twenty LouisTreat me like the Prince and this my sweet brother Numpsay(Brother Numpsay!) Groupies say I'm too choosyTake 'em to the show and talk all through the moviesSay she want diamonds, I took her to Ruby TuesdaysIf we up in Fridays, I still have it my way, gone![Hook 1: Kanye West and Cam'ron]GoneWe striving homeGoneI ride on chrome[Verse 2: Kanye West]Y'all don't want no prob' from meWhat you rappers could get is a job from meMaybe you could be my intern, and in turnI'll show you how I cook up summer in the winterAaron love the raw dog, when will he learnCaught something on the Usher tour, he had to let it burnPlus, he already got three chil'r'nArguin' over babysitters like, ""Bitch, it's your turn""""Damn, Ye, it'd be stupid to diss youEven your superficial raps is super-official""R-R-R-Roc Pastelle with Gucci onWith TVs in the ride, throw a movie onSaid he couldn't rap, now he at the top with Doobie Long'Cause I dookied on any song that they threw me on, gone",0.842,0.668,1.0,-6.043,1.0,0.26,0.015,0.0,0.0699,0.345,92.703,audio_features,5RjbFGeWVsCpw8EcE8OrvZ,spotify:track:5RjbFGeWVsCpw8EcE8OrvZ,https://api.spotify.com/v1/tracks/5RjbFGeWVsCpw8EcE8OrvZ,https://api.spotify.com/v1/audio-analysis/5RjbFGeWVsCpw8EcE8OrvZ,333293.0,4.0
Diamonds From Sierra Leone - Bonus Track,4R5bSS8yoCl2czeWLr61aO,,0.435,0.846,7.0,-3.458,1.0,0.263,0.148,0.0,0.306,0.57,100.771,audio_features,4R5bSS8yoCl2czeWLr61aO,spotify:track:4R5bSS8yoCl2czeWLr61aO,https://api.spotify.com/v1/tracks/4R5bSS8yoCl2czeWLr61aO,https://api.spotify.com/v1/audio-analysis/4R5bSS8yoCl2czeWLr61aO,238400.0,4.0
Intro,7lIr3vVhpDkU5mQEDcnA0S,"[Intro: DeRay Davis]Kanye, can I talk to you for a minute?Me and the other faculty members was wonderin'Could you do a lil' som—Somethin' beautiful, somethin' that the kids is gon' love when they hear itThat's gon' make them start jumpin' up and down, and sharin' candy and stuffThink you could probably do somethin', for the kids, for graduation to sing?",0.713,0.331,6.0,-13.909,1.0,0.877,0.237,0.0,0.51,0.463,87.491,audio_features,7lIr3vVhpDkU5mQEDcnA0S,spotify:track:7lIr3vVhpDkU5mQEDcnA0S,https://api.spotify.com/v1/tracks/7lIr3vVhpDkU5mQEDcnA0S,https://api.spotify.com/v1/audio-analysis/7lIr3vVhpDkU5mQEDcnA0S,19133.0,3.0
